订单编号,总金额,买家实际支付金额,收货地址,订单创建时间,订单付款时间,退款金额
21318,112,112,江苏省,2020/2/29 17:24,2020/2/29 17:24,0
21319,37,0,广东省,2020/2/29 17:23,2020/2/29 17:23,37
21320,101,0,吉林省,2020/2/29 17:23,2020/2/29 17:23,101
21321,208,208,北京,2020/2/29 17:22,2020/2/29 17:22,0
21322,112,112,广东省,2020/2/29 17:22,2020/2/29 17:22,0
21323,45,0,河南省,2020/2/29 17:22,,0
21324,45,0,辽宁省,2020/2/29 17:22,,0
21325,69,69,河北省,2020/2/29 17:21,2020/2/29 17:22,0
21326,37,0,广西壮族自治区,2020/2/29 17:18,,0
21327,69,69,河北省,2020/2/29 17:18,2020/2/29 17:18,0
21328,144,0,福建省,2020/2/29 17:18,2020/2/29 17:18,144
21329,168,168,安徽省,2020/2/29 17:18,2020/2/29 17:18,0
21330,101,101,天津,2020/2/29 17:17,2020/2/29 17:17,0
21331,120,120,北京,2020/2/29 17:16,2020/2/29 17:16,0
21332,85,85,山东省,2020/2/29 17:16,2020/2/29 17:16,0
21333,43,43,广东省,2020/2/29 17:16,2020/2/29 17:16,0
21334,104,104,湖南省,2020/2/29 17:16,2020/2/29 17:16,0
21335,37,37,上海,2020/2/29 17:14,2020/2/29 17:14,0
21336,93,0,广东省,2020/2/29 17:14,,0
21337,69,0,重庆,2020/2/29 17:13,2020/2/29 17:13,69
21338,104,0,江苏省,2020/2/29 17:13,,0
21339,220,220,四川省,2020/2/29 17:12,2020/2/29 17:12,0
21340,45,45,天津,2020/2/29 17:12,2020/2/29 17:12,0
21341,144,144,江西省,2020/2/29 17:11,2020/2/29 17:12,0
21342,69,69,安徽省,2020/2/29 17:11,2020/2/29 17:11,0
21343,104,104,四川省,2020/2/29 17:10,2020/2/29 17:10,0
21344,208,0,上海,2020/2/29 17:10,2020/2/29 17:11,208
21345,77,0,江西省,2020/2/29 17:09,,0
21346,45,45,湖南省,2020/2/29 17:09,2020/2/29 17:09,0
21347,101,0,河南省,2020/2/29 17:08,2020/2/29 17:08,101
21348,104,104,安徽省,2020/2/29 17:08,2020/2/29 17:08,0
21349,304,304,河南省,2020/2/29 17:08,2020/2/29 17:08,0
21350,85,85,浙江省,2020/2/29 17:07,2020/2/29 17:08,0
21351,400,0,湖南省,2020/2/29 17:07,,0
21352,77,0,陕西省,2020/2/29 17:07,2020/2/29 17:07,77
21353,320,64,河北省,2020/2/29 17:07,2020/2/29 17:07,256
21354,21,0,河南省,2020/2/29 17:07,2020/2/29 17:07,21
21355,264,264,海南省,2020/2/29 17:06,2020/2/29 17:07,0
21356,69,69,陕西省,2020/2/29 17:06,2020/2/29 17:06,0
21357,136,136,广东省,2020/2/29 17:05,2020/2/29 17:06,0
21358,37,0,河南省,2020/2/29 17:05,,0
21359,69,69,四川省,2020/2/29 17:04,2020/2/29 17:05,0
21360,320,320,湖南省,2020/2/29 17:04,2020/2/29 17:04,0
21361,45,45,江苏省,2020/2/29 17:02,2020/2/29 17:02,0
21362,128,128,江西省,2020/2/29 17:02,2020/2/29 17:02,0
21363,37,0,湖南省,2020/2/29 17:02,2020/2/29 17:02,37
21364,45,45,北京,2020/2/29 17:01,2020/2/29 17:01,0
21365,37,0,北京,2020/2/29 16:59,2020/2/29 16:59,37
21366,104,104,北京,2020/2/29 16:57,2020/2/29 16:57,0
21367,69,0,河南省,2020/2/29 16:57,,0
21368,77,0,陕西省,2020/2/29 16:56,2020/2/29 16:56,77
21369,21,0,上海,2020/2/29 16:55,2020/2/29 16:55,21
21370,69,69,浙江省,2020/2/29 16:55,2020/2/29 16:55,0
21371,120,120,上海,2020/2/29 16:54,2020/2/29 16:54,0
21372,200,200,河南省,2020/2/29 16:54,2020/2/29 16:54,0
21373,77,0,辽宁省,2020/2/29 16:54,2020/2/29 16:54,77
21374,144,144,河南省,2020/2/29 16:53,2020/2/29 17:32,0
21375,45,0,吉林省,2020/2/29 16:53,2020/2/29 16:53,45
21376,104,104,安徽省,2020/2/29 16:53,2020/2/29 16:53,0
21377,166,166,辽宁省,2020/2/29 16:51,2020/2/29 16:51,0
21378,144,144,浙江省,2020/2/29 16:50,2020/2/29 16:52,0
21379,40,0,江苏省,2020/2/29 16:49,2020/2/29 16:50,40
21380,69,69,上海,2020/2/29 16:48,2020/2/29 16:49,0
21381,102,0,四川省,2020/2/29 16:48,2020/2/29 16:49,102
21382,45,45,上海,2020/2/29 16:48,2020/2/29 16:48,0
21383,128,52,广东省,2020/2/29 16:47,2020/2/29 16:48,76
21384,128,128,上海,2020/2/29 16:47,2020/2/29 16:47,0
21385,21,21,广东省,2020/2/29 16:45,2020/2/29 16:45,0
21386,176,0,福建省,2020/2/29 16:44,2020/2/29 16:45,176
21387,152,152,河南省,2020/2/29 16:43,2020/2/29 16:43,0
21388,21,21,上海,2020/2/29 16:43,2020/2/29 16:43,0
21389,21,0,重庆,2020/2/29 16:43,2020/2/29 16:43,21
21390,45,45,上海,2020/2/29 16:43,2020/2/29 16:43,0
21391,224,0,海南省,2020/2/29 16:42,,0
21392,69,69,江西省,2020/2/29 16:41,2020/2/29 16:41,0
21393,470,0,湖北省,2020/2/29 16:41,2020/2/29 16:41,470
21394,102,0,湖南省,2020/2/29 16:40,2020/2/29 16:41,102
21395,136,136,四川省,2020/2/29 16:40,2020/2/29 16:41,0
21396,77,0,山东省,2020/2/29 16:40,2020/2/29 16:40,77
21397,83,0,湖南省,2020/2/29 16:39,,0
21398,69,69,上海,2020/2/29 16:39,2020/2/29 16:39,0
21399,53,0,湖南省,2020/2/29 16:39,2020/2/29 16:40,53
21400,45,45,江西省,2020/2/29 16:39,2020/2/29 16:39,0
21401,85,0,山东省,2020/2/29 16:38,2020/2/29 16:39,85
21402,75,75,广东省,2020/2/29 16:38,2020/2/29 16:38,0
21403,118,118,湖南省,2020/2/29 16:37,2020/2/29 16:37,0
21404,192,192,北京,2020/2/29 16:36,2020/2/29 16:37,0
21405,45,45,辽宁省,2020/2/29 16:36,2020/2/29 16:36,0
21406,168,168,浙江省,2020/2/29 16:36,2020/2/29 16:36,0
21407,152,0,江苏省,2020/2/29 16:35,2020/2/29 16:35,152
21408,37,37,山东省,2020/2/29 16:35,2020/2/29 16:35,0
21409,104,0,安徽省,2020/2/29 16:34,2020/2/29 16:35,104
21410,108,83,辽宁省,2020/2/29 16:34,2020/2/29 16:35,25
21411,83,83,云南省,2020/2/29 16:34,2020/2/29 16:36,0
21412,120,0,湖南省,2020/2/29 16:34,,0
21413,260,260,上海,2020/2/29 16:34,2020/2/29 16:34,0
21414,77,77,浙江省,2020/2/29 16:33,2020/2/29 16:33,0
21415,45,45,江苏省,2020/2/29 16:33,2020/2/29 16:33,0
21416,77,77,甘肃省,2020/2/29 16:32,2020/2/29 16:32,0
21417,45,0,辽宁省,2020/2/29 16:32,,0
21418,69,69,广西壮族自治区,2020/2/29 16:32,2020/2/29 16:32,0
21419,85,85,吉林省,2020/2/29 16:30,2020/2/29 16:31,0
21420,45,0,四川省,2020/2/29 16:30,,0
21421,91,0,湖南省,2020/2/29 16:28,,0
21422,120,0,湖南省,2020/2/29 16:28,,0
21423,144,144,辽宁省,2020/2/29 16:27,2020/2/29 16:28,0
21424,222,222,山东省,2020/2/29 16:26,2020/2/29 16:26,0
21425,21,21,河南省,2020/2/29 16:25,2020/2/29 16:25,0
21426,101,101,上海,2020/2/29 16:25,2020/2/29 16:25,0
21427,45,45,浙江省,2020/2/29 16:24,2020/2/29 16:24,0
21428,45,0,北京,2020/2/29 16:24,,0
21429,45,45,吉林省,2020/2/29 16:23,2020/2/29 16:23,0
21430,81,81,浙江省,2020/2/29 16:23,2020/2/29 16:28,0
21431,21,21,甘肃省,2020/2/29 16:19,2020/2/29 16:19,0
21432,43,0,上海,2020/2/29 16:18,,0
21433,190,190,北京,2020/2/29 16:18,2020/2/29 16:18,0
21434,85,85,四川省,2020/2/29 16:18,2020/2/29 16:18,0
21435,37,37,四川省,2020/2/29 16:16,2020/2/29 16:17,0
21436,220,220,江苏省,2020/2/29 16:16,2020/2/29 16:16,0
21437,45,45,江苏省,2020/2/29 16:15,2020/2/29 16:19,0
21438,192,192,北京,2020/2/29 16:13,2020/2/29 16:14,0
21439,108,0,辽宁省,2020/2/29 16:13,2020/2/29 16:13,108
21440,110,110,陕西省,2020/2/29 16:13,2020/2/29 16:13,0
21441,21,21,贵州省,2020/2/29 16:12,2020/2/29 16:12,0
21442,136,136,山西省,2020/2/29 16:12,2020/2/29 16:13,0
21443,101,101,河北省,2020/2/29 16:10,2020/2/29 16:10,0
21444,43,43,广西壮族自治区,2020/2/29 16:10,2020/2/29 16:13,0
21445,104,0,四川省,2020/2/29 16:09,2020/2/29 16:10,104
21446,102,102,上海,2020/2/29 16:08,2020/2/29 16:09,0
21447,83,83,北京,2020/2/29 16:08,2020/2/29 16:08,0
21448,158,158,江苏省,2020/2/29 16:08,2020/2/29 16:08,0
21449,136,136,天津,2020/2/29 16:08,2020/2/29 16:08,0
21450,81,81,辽宁省,2020/2/29 16:08,2020/2/29 16:08,0
21451,21,0,福建省,2020/2/29 16:07,,0
21452,112,0,重庆,2020/2/29 16:07,,0
21453,77,77,山东省,2020/2/29 16:07,2020/2/29 16:07,0
21454,144,144,天津,2020/2/29 16:07,2020/2/29 16:07,0
21455,304,304,广东省,2020/2/29 16:06,2020/2/29 16:06,0
21456,37,37,江苏省,2020/2/29 16:06,2020/2/29 16:07,0
21457,21,0,四川省,2020/2/29 16:06,,0
21458,37,37,广东省,2020/2/29 16:05,2020/2/29 16:05,0
21459,144,144,山东省,2020/2/29 16:04,2020/2/29 16:04,0
21460,21,0,四川省,2020/2/29 16:03,,0
21461,69,69,陕西省,2020/2/29 16:03,2020/2/29 16:03,0
21462,77,77,浙江省,2020/2/29 16:03,2020/2/29 16:03,0
21463,112,0,湖南省,2020/2/29 16:00,2020/2/29 16:01,112
21464,81,81,山东省,2020/2/29 16:00,2020/2/29 16:00,0
21465,21,21,山东省,2020/2/29 15:59,2020/2/29 16:00,0
21466,532,532,重庆,2020/2/29 15:59,2020/2/29 16:00,0
21467,69,0,浙江省,2020/2/29 15:59,,0
21468,320,320,江苏省,2020/2/29 15:58,2020/2/29 15:58,0
21469,83,0,福建省,2020/2/29 15:57,,0
21470,45,45,广东省,2020/2/29 15:57,2020/2/29 15:57,0
21471,81,81,江苏省,2020/2/29 15:57,2020/2/29 15:57,0
21472,160,160,四川省,2020/2/29 15:57,2020/2/29 15:57,0
21473,85,85,北京,2020/2/29 15:57,2020/2/29 15:57,0
21474,85,85,广东省,2020/2/29 15:57,2020/2/29 15:57,0
21475,160,160,黑龙江省,2020/2/29 15:56,2020/2/29 15:59,0
21476,37,37,河南省,2020/2/29 15:56,2020/2/29 15:56,0
21477,37,0,广东省,2020/2/29 15:56,,0
21478,280,280,北京,2020/2/29 15:56,2020/2/29 15:56,0
21479,37,37,河南省,2020/2/29 15:56,2020/2/29 15:56,0
21480,152,152,广东省,2020/2/29 15:55,2020/2/29 15:55,0
21481,114,114,四川省,2020/2/29 15:54,2020/2/29 15:56,0
21482,81,0,四川省,2020/2/29 15:52,,0
21483,45,45,江苏省,2020/2/29 15:52,2020/2/29 15:52,0
21484,77,77,四川省,2020/2/29 15:52,2020/2/29 15:52,0
21485,85,0,山东省,2020/2/29 15:51,,0
21486,43,0,湖南省,2020/2/29 15:50,2020/2/29 15:50,43
21487,108,108,河南省,2020/2/29 15:49,2020/2/29 15:49,0
21488,59,0,辽宁省,2020/2/29 15:49,2020/2/29 15:52,59
21489,160,160,贵州省,2020/2/29 15:48,2020/2/29 15:48,0
21490,45,45,江苏省,2020/2/29 15:48,2020/2/29 15:48,0
21491,85,0,天津,2020/2/29 15:47,2020/2/29 15:47,85
21492,45,45,陕西省,2020/2/29 15:47,2020/2/29 15:47,0
21493,240,0,黑龙江省,2020/2/29 15:46,,0
21494,188,188,重庆,2020/2/29 15:46,2020/2/29 15:47,0
21495,104,104,四川省,2020/2/29 15:46,2020/2/29 15:46,0
21496,85,85,河南省,2020/2/29 15:44,2020/2/29 15:44,0
21497,83,83,北京,2020/2/29 15:43,2020/2/29 15:43,0
21498,136,136,北京,2020/2/29 15:43,2020/2/29 15:43,0
21499,132,132,江苏省,2020/2/29 15:42,2020/2/29 15:43,0
21500,101,101,四川省,2020/2/29 15:42,2020/2/29 15:42,0
21501,85,85,湖南省,2020/2/29 15:41,2020/2/29 15:41,0
21502,69,69,黑龙江省,2020/2/29 15:41,2020/2/29 15:41,0
21503,37,0,辽宁省,2020/2/29 15:41,2020/2/29 15:41,37
21504,53,53,湖南省,2020/2/29 15:40,2020/2/29 15:46,0
21505,482,482,上海,2020/2/29 15:40,2020/2/29 15:40,0
21506,85,85,天津,2020/2/29 15:38,2020/2/29 15:39,0
21507,21,21,吉林省,2020/2/29 15:38,2020/2/29 15:38,0
21508,45,45,上海,2020/2/29 15:38,2020/2/29 15:38,0
21509,45,45,上海,2020/2/29 15:36,2020/2/29 15:36,0
21510,184,184,江苏省,2020/2/29 15:36,2020/2/29 15:36,0
21511,37,0,云南省,2020/2/29 15:36,,0
21512,37,0,云南省,2020/2/29 15:36,,0
21513,140,140,天津,2020/2/29 15:36,2020/2/29 15:36,0
21514,120,108,北京,2020/2/29 15:35,2020/2/29 15:35,12
21515,336,0,四川省,2020/2/29 15:35,,0
21516,83,0,江西省,2020/2/29 15:34,,0
21517,21,21,山东省,2020/2/29 15:34,2020/2/29 15:34,0
21518,158,158,湖南省,2020/2/29 15:34,2020/2/29 15:35,0
21519,37,0,云南省,2020/2/29 15:34,,0
21520,120,0,北京,2020/2/29 15:34,2020/2/29 15:34,120
21521,85,85,四川省,2020/2/29 15:33,2020/2/29 15:33,0
21522,77,77,河北省,2020/2/29 15:32,2020/2/29 15:32,0
21523,101,0,河北省,2020/2/29 15:31,2020/2/29 15:32,101
21524,101,101,江苏省,2020/2/29 15:31,2020/2/29 15:31,0
21525,37,0,上海,2020/2/29 15:30,,0
21526,128,128,广西壮族自治区,2020/2/29 15:30,2020/2/29 16:00,0
21527,128,128,广东省,2020/2/29 15:29,2020/2/29 15:30,0
21528,85,85,河南省,2020/2/29 15:28,2020/2/29 15:29,0
21529,37,37,河北省,2020/2/29 15:27,2020/2/29 15:27,0
21530,85,0,上海,2020/2/29 15:27,2020/2/29 15:27,85
21531,128,0,江苏省,2020/2/29 15:27,2020/2/29 15:28,128
21532,81,81,福建省,2020/2/29 15:27,2020/2/29 15:27,0
21533,118,118,四川省,2020/2/29 15:27,2020/2/29 15:28,0
21534,208,208,辽宁省,2020/2/29 15:26,2020/2/29 15:26,0
21535,43,0,福建省,2020/2/29 15:25,,0
21536,268,0,江苏省,2020/2/29 15:25,2020/2/29 15:25,268
21537,112,112,湖南省,2020/2/29 15:24,2020/2/29 15:24,0
21538,256,256,河北省,2020/2/29 15:24,2020/2/29 15:24,0
21539,85,0,江苏省,2020/2/29 15:23,2020/2/29 15:23,85
21540,85,85,黑龙江省,2020/2/29 15:23,2020/2/29 15:23,0
21541,83,83,四川省,2020/2/29 15:23,2020/2/29 15:23,0
21542,81,81,上海,2020/2/29 15:22,2020/2/29 15:23,0
21543,21,21,山东省,2020/2/29 15:22,2020/2/29 15:22,0
21544,43,0,河南省,2020/2/29 15:22,,0
21545,192,0,重庆,2020/2/29 15:21,2020/2/29 15:21,192
21546,192,0,重庆,2020/2/29 15:21,,0
21547,16,16,山东省,2020/2/29 15:21,2020/2/29 15:22,0
21548,37,37,湖南省,2020/2/29 15:20,2020/2/29 15:20,0
21549,210,210,河南省,2020/2/29 15:19,2020/2/29 15:19,0
21550,81,81,四川省,2020/2/29 15:19,2020/2/29 15:19,0
21551,85,85,河南省,2020/2/29 15:19,2020/2/29 15:19,0
21552,120,120,四川省,2020/2/29 15:18,2020/2/29 15:18,0
21553,176,0,广东省,2020/2/29 15:16,2020/2/29 15:16,176
21554,37,37,贵州省,2020/2/29 15:16,2020/2/29 15:21,0
21555,21,21,山东省,2020/2/29 15:15,2020/2/29 15:15,0
21556,59,0,河北省,2020/2/29 15:15,2020/2/29 15:15,59
21557,53,37,宁夏回族自治区,2020/2/29 15:14,2020/2/29 15:14,16
21558,43,43,山西省,2020/2/29 15:14,2020/2/29 15:14,0
21559,85,85,辽宁省,2020/2/29 15:14,2020/2/29 15:14,0
21560,232,232,上海,2020/2/29 15:13,2020/2/29 15:13,0
21561,69,69,吉林省,2020/2/29 15:12,2020/2/29 15:13,0
21562,142,142,湖南省,2020/2/29 15:12,2020/2/29 15:12,0
21563,146,146,重庆,2020/2/29 15:12,2020/2/29 15:12,0
21564,43,43,上海,2020/2/29 15:11,2020/2/29 15:12,0
21565,192,0,重庆,2020/2/29 15:11,,0
21566,83,83,上海,2020/2/29 15:11,2020/2/29 15:12,0
21567,360,360,陕西省,2020/2/29 15:10,2020/2/29 15:11,0
21568,43,43,上海,2020/2/29 15:10,2020/2/29 15:10,0
21569,192,192,四川省,2020/2/29 15:10,2020/2/29 15:10,0
21570,45,45,河南省,2020/2/29 15:09,2020/2/29 15:09,0
21571,192,192,福建省,2020/2/29 15:08,2020/2/29 15:08,0
21572,45,45,安徽省,2020/2/29 15:08,2020/2/29 15:08,0
21573,104,0,天津,2020/2/29 15:07,2020/2/29 15:07,104
21574,69,69,山西省,2020/2/29 15:06,2020/2/29 15:07,0
21575,101,0,陕西省,2020/2/29 15:06,,0
21576,45,0,浙江省,2020/2/29 15:06,,0
21577,37,37,上海,2020/2/29 15:05,2020/2/29 15:06,0
21578,59,59,山东省,2020/2/29 15:05,2020/2/29 15:05,0
21579,156,76,福建省,2020/2/29 15:05,2020/2/29 15:05,80
21580,184,0,黑龙江省,2020/2/29 15:05,,0
21581,77,77,山东省,2020/2/29 15:04,2020/2/29 15:04,0
21582,38,29.9,山东省,2020/2/29 15:03,2020/2/29 15:06,8.1
21583,69,69,河北省,2020/2/29 15:02,2020/2/29 15:02,0
21584,37,37,北京,2020/2/29 15:02,2020/2/29 15:02,0
21585,101,101,江苏省,2020/2/29 15:02,2020/2/29 15:02,0
21586,240,0,贵州省,2020/2/29 15:01,2020/2/29 15:01,240
21587,101,0,河北省,2020/2/29 15:01,,0
21588,101,0,江苏省,2020/2/29 15:01,,0
21589,75,5,江苏省,2020/2/29 15:00,2020/2/29 15:00,70
21590,81,81,四川省,2020/2/29 15:00,2020/2/29 15:00,0
21591,45,45,河南省,2020/2/29 14:59,2020/2/29 14:59,0
21592,81,0,四川省,2020/2/29 14:59,,0
21593,104,0,河南省,2020/2/29 14:59,2020/2/29 15:46,104
21594,196,196,天津,2020/2/29 14:58,2020/2/29 14:59,0
21595,280,280,天津,2020/2/29 14:58,2020/2/29 14:58,0
21596,104,104,上海,2020/2/29 14:58,2020/2/29 14:58,0
21597,21,21,四川省,2020/2/29 14:58,2020/2/29 14:58,0
21598,59,59,河南省,2020/2/29 14:56,2020/3/1 11:55,0
21599,104,104,天津,2020/2/29 14:53,2020/2/29 14:53,0
21600,43,0,福建省,2020/2/29 14:53,,0
21601,37,0,广西壮族自治区,2020/2/29 14:52,2020/2/29 14:52,37
21602,21,21,广东省,2020/2/29 14:52,2020/2/29 18:20,0
21603,81,0,河南省,2020/2/29 14:52,,0
21604,43,43,上海,2020/2/29 14:50,2020/2/29 14:50,0
21605,45,45,北京,2020/2/29 14:50,2020/2/29 14:51,0
21606,192,192,四川省,2020/2/29 14:49,2020/2/29 14:50,0
21607,69,0,江苏省,2020/2/29 14:48,2020/2/29 14:48,69
21608,37,37,吉林省,2020/2/29 14:48,2020/2/29 14:48,0
21609,69,69,江苏省,2020/2/29 14:47,2020/2/29 14:47,0
21610,85,85,安徽省,2020/2/29 14:46,2020/2/29 14:47,0
21611,45,0,上海,2020/2/29 14:46,2020/2/29 14:47,45
21612,37,37,上海,2020/2/29 14:46,2020/2/29 14:48,0
21613,144,0,广东省,2020/2/29 14:45,2020/2/29 15:16,144
21614,45,45,河南省,2020/2/29 14:45,2020/2/29 14:50,0
21615,43,43,河南省,2020/2/29 14:45,2020/2/29 14:45,0
21616,81,81,河南省,2020/2/29 14:44,2020/2/29 14:45,0
21617,45,45,上海,2020/2/29 14:44,2020/2/29 14:45,0
21618,232,0,黑龙江省,2020/2/29 14:43,,0
21619,141,141,青海省,2020/2/29 14:43,2020/2/29 14:44,0
21620,37,37,辽宁省,2020/2/29 14:43,2020/2/29 14:43,0
21621,69,69,广东省,2020/2/29 14:41,2020/2/29 14:50,0
21622,102,102,山东省,2020/2/29 14:41,2020/2/29 14:41,0
21623,128,0,天津,2020/2/29 14:41,,0
21624,69,0,上海,2020/2/29 14:40,2020/2/29 14:40,69
21625,37,0,山东省,2020/2/29 14:40,,0
21626,152,152,山东省,2020/2/29 14:40,2020/2/29 14:40,0
21627,37,37,河南省,2020/2/29 14:38,2020/2/29 14:38,0
21628,77,77,四川省,2020/2/29 14:38,2020/2/29 14:38,0
21629,43,43,广东省,2020/2/29 14:38,2020/2/29 14:38,0
21630,37,37,吉林省,2020/2/29 14:38,2020/2/29 14:38,0
21631,69,69,上海,2020/2/29 14:38,2020/2/29 14:38,0
21632,69,0,山东省,2020/2/29 14:37,,0
21633,45,45,河南省,2020/2/29 14:36,2020/2/29 14:37,0
21634,81,81,内蒙古自治区,2020/2/29 14:36,2020/2/29 14:36,0
21635,492,492,辽宁省,2020/2/29 14:36,2020/2/29 14:36,0
21636,45,45,河北省,2020/2/29 14:35,2020/2/29 14:36,0
21637,45,0,河北省,2020/2/29 14:35,,0
21638,118,118,云南省,2020/2/29 14:35,2020/2/29 14:35,0
21639,208,80,四川省,2020/2/29 14:35,2020/2/29 14:35,128
21640,43,43,浙江省,2020/2/29 14:34,2020/2/29 14:34,0
21641,131.9,0,浙江省,2020/2/29 14:34,2020/2/29 14:34,131.9
21642,69,69,上海,2020/2/29 14:34,2020/2/29 14:34,0
21643,45,45,福建省,2020/2/29 14:32,2020/2/29 14:32,0
21644,69,0,江苏省,2020/2/29 14:31,2020/2/29 14:31,69
21645,120,0,黑龙江省,2020/2/29 14:31,,0
21646,101,0,河南省,2020/2/29 14:30,2020/2/29 14:30,101
21647,200,200,上海,2020/2/29 14:29,2020/2/29 14:30,0
21648,101,0,江苏省,2020/2/29 14:29,2020/2/29 14:29,101
21649,37,37,上海,2020/2/29 14:28,2020/2/29 14:28,0
21650,61,61,河南省,2020/2/29 14:27,2020/2/29 14:28,0
21651,104,104,江苏省,2020/2/29 14:26,2020/2/29 14:26,0
21652,128,0,山东省,2020/2/29 14:25,2020/2/29 14:25,128
21653,120,120,湖南省,2020/2/29 14:25,2020/2/29 14:25,0
21654,104,104,浙江省,2020/2/29 14:25,2020/2/29 14:25,0
21655,101,0,山东省,2020/2/29 14:25,,0
21656,69,0,内蒙古自治区,2020/2/29 14:24,2020/2/29 14:25,69
21657,69,0,江苏省,2020/2/29 14:24,2020/2/29 14:24,69
21658,37,37,云南省,2020/2/29 14:23,2020/2/29 14:24,0
21659,43,43,北京,2020/2/29 14:23,2020/2/29 14:23,0
21660,45,0,辽宁省,2020/2/29 14:21,,0
21661,160,0,河南省,2020/2/29 14:18,2020/2/29 14:19,160
21662,37,0,广东省,2020/2/29 14:18,2020/2/29 14:18,37
21663,180,180,广东省,2020/2/29 14:18,2020/2/29 14:19,0
21664,45,45,河南省,2020/2/29 14:18,2020/2/29 14:18,0
21665,77,0,浙江省,2020/2/29 14:17,2020/2/29 14:17,77
21666,93,93,河南省,2020/2/29 14:17,2020/2/29 14:17,0
21667,45,45,上海,2020/2/29 14:17,2020/2/29 14:17,0
21668,37,0,辽宁省,2020/2/29 14:17,2020/2/29 14:17,37
21669,37,37,北京,2020/2/29 14:17,2020/2/29 14:17,0
21670,45,0,河南省,2020/2/29 14:16,,0
21671,45,45,黑龙江省,2020/2/29 14:16,2020/2/29 14:17,0
21672,81,0,北京,2020/2/29 14:15,2020/2/29 14:15,81
21673,45,0,河南省,2020/2/29 14:15,,0
21674,69,69,山西省,2020/2/29 14:15,2020/2/29 14:15,0
21675,32,32,辽宁省,2020/2/29 14:14,2020/2/29 14:19,0
21676,81,81,云南省,2020/2/29 14:14,2020/2/29 14:20,0
21677,43,43,江苏省,2020/2/29 14:14,2020/2/29 14:14,0
21678,128,0,江苏省,2020/2/29 14:14,,0
21679,85,85,上海,2020/2/29 14:13,2020/2/29 14:13,0
21680,352,352,山东省,2020/2/29 14:12,2020/2/29 14:25,0
21681,140,140,湖南省,2020/2/29 14:12,2020/2/29 14:12,0
21682,69,0,山东省,2020/2/29 14:10,2020/2/29 14:10,69
21683,21,21,山西省,2020/2/29 14:09,2020/2/29 14:09,0
21684,104,0,山东省,2020/2/29 14:09,2020/2/29 14:09,104
21685,120,0,上海,2020/2/29 14:09,2020/2/29 14:09,120
21686,85,85,浙江省,2020/2/29 14:08,2020/2/29 14:08,0
21687,101,101,江苏省,2020/2/29 14:07,2020/2/29 14:07,0
21688,200,0,山东省,2020/2/29 14:07,2020/2/29 14:07,200
21689,83,0,河南省,2020/2/29 14:05,2020/2/29 14:05,83
21690,101,101,浙江省,2020/2/29 14:05,2020/2/29 14:05,0
21691,85,85,河南省,2020/2/29 14:05,2020/2/29 14:05,0
21692,120,0,江苏省,2020/2/29 14:04,2020/2/29 14:04,120
21693,83,83,湖南省,2020/2/29 14:03,2020/2/29 14:03,0
21694,160,160,四川省,2020/2/29 14:03,2020/2/29 14:03,0
21695,59,0,安徽省,2020/2/29 14:01,2020/2/29 18:01,59
21696,37,0,河南省,2020/2/29 14:01,2020/2/29 14:01,37
21697,144,0,北京,2020/2/29 14:00,2020/2/29 14:00,144
21698,43,0,天津,2020/2/29 13:58,,0
21699,85,0,广东省,2020/2/29 13:57,2020/2/29 13:58,85
21700,154,154,上海,2020/2/29 13:57,2020/2/29 13:57,0
21701,45,0,辽宁省,2020/2/29 13:56,2020/2/29 13:56,45
21702,64,64,北京,2020/2/29 13:55,2020/2/29 17:39,0
21703,144,144,云南省,2020/2/29 13:55,2020/2/29 13:55,0
21704,37,0,上海,2020/2/29 13:55,2020/2/29 13:55,37
21705,120,120,江苏省,2020/2/29 13:55,2020/2/29 13:55,0
21706,53,53,云南省,2020/2/29 13:55,2020/2/29 13:55,0
21707,77,77,黑龙江省,2020/2/29 13:55,2020/2/29 13:55,0
21708,69,0,湖南省,2020/2/29 13:54,2020/2/29 13:54,69
21709,37,37,河南省,2020/2/29 13:54,2020/2/29 13:54,0
21710,104,104,江苏省,2020/2/29 13:54,2020/2/29 13:54,0
21711,560,560,浙江省,2020/2/29 13:54,2020/2/29 13:54,0
21712,248,248,广东省,2020/2/29 13:52,2020/2/29 13:52,0
21713,21,0,广东省,2020/2/29 13:52,,0
21714,160,0,云南省,2020/2/29 13:52,,0
21715,69,69,山东省,2020/2/29 13:52,2020/2/29 13:52,0
21716,81,81,安徽省,2020/2/29 13:51,2020/2/29 13:51,0
21717,136,136,湖南省,2020/2/29 13:50,2020/2/29 13:51,0
21718,118,118,山东省,2020/2/29 13:49,2020/2/29 13:49,0
21719,37,37,安徽省,2020/2/29 13:45,2020/2/29 13:45,0
21720,184,184,山东省,2020/2/29 13:45,2020/2/29 13:45,0
21721,248,0,广东省,2020/2/29 13:44,,0
21722,37,0,江苏省,2020/2/29 13:44,2020/2/29 13:44,37
